locus,population,tested_population,known_relationship,median_log10_ratio,mean_log10_ratio,sd_log10_ratio,ci_lower,ci_upper,n_pairs,locus_rank
D18S51,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D19S433,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D1S1656,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D21S11,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D22S1045,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D2S1338,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D2S441,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D3S1358,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D5S818,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D6S1043,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D7S820,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D8S1179,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
F13A01,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
F13B,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
FESFPS,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
FGA,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
LPL,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
Penta_C,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
Penta_D,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
Penta_E,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
SE33,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
TH01,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
TPOX,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
vWA,Cauc,Hispanic,unrelated,0,0,0,0,0,100000,1
D22S1045,Hispanic,AfAm,cousins,0.0227004649964168,0.0148884630805145,0.0437074926442587,-0.0978740411106747,0.0697428203744624,20000,1
TPOX,Hispanic,AfAm,cousins,0.00937527725428414,0.0122221644211466,0.0530231307141258,-0.0678240620968281,0.24324734723584,20000,2
D10S1248,Hispanic,AfAm,cousins,0.00457712243522949,0.0037806993010515,0.0259440266910644,0,0.0168127267939763,20000,3
F13B,Hispanic,AfAm,cousins,0.000729341729445034,0.0351717730814344,0.0601394967319242,-0.0717166752016613,0.126253277177933,20000,4
CSF1PO,Hispanic,AfAm,cousins,0,0.00406369374713687,0.0220312071250241,-0.0051396396524122,0.0311773712316218,20000,5
D12S391,Hispanic,AfAm,cousins,0,0.00899032831890972,0.0498047201895583,-0.0824802975854143,0.11225996238451,20000,5
D13S317,Hispanic,AfAm,cousins,0,0.02864970343696,0.0899729853991681,-0.0466948923566165,0.237076288051873,20000,5
D16S539,Hispanic,AfAm,cousins,0,0.00214823771345856,0.0169989208184073,-0.0212623864978702,0.0305454078324462,20000,5
D18S51,Hispanic,AfAm,cousins,0,0.014077339760253,0.0646257283833355,-0.0509998779232291,0.16160473948908,20000,5
D19S433,Hispanic,AfAm,cousins,0,0.00865934007913712,0.0492047951999595,-0.0777206233689711,0.0729287128651906,20000,5
D1S1656,Hispanic,AfAm,cousins,0,0.0126277557537227,0.0487150360768185,-0.0596602923474745,0.141438851706608,20000,5
D21S11,Hispanic,AfAm,cousins,0,0.011248103225754,0.0426597349623523,-0.0741513511990966,0.0968156210802502,20000,5
D2S1338,Hispanic,AfAm,cousins,0,0.00908481850383283,0.0347027990439895,-0.0181739689285855,0.103056700666653,20000,5
D2S441,Hispanic,AfAm,cousins,0,0.0284015615651304,0.070516133170599,-0.0267819297044021,0.18185877895007,20000,5
D3S1358,Hispanic,AfAm,cousins,0,0.00316686586773738,0.0266022112352964,-0.0183757070007859,0.100415069667329,20000,5
D5S818,Hispanic,AfAm,cousins,0,0.0105372041678178,0.0676963117278125,-0.0596932685039682,0.0714217057453861,20000,5
D6S1043,Hispanic,AfAm,cousins,0,0.0162401802814423,0.121664157736534,-0.0433720025922059,0.102569162319054,20000,5
D7S820,Hispanic,AfAm,cousins,0,0.00533831275023262,0.0296688029316074,-0.0493369352205818,0.0581084451727979,20000,5
D8S1179,Hispanic,AfAm,cousins,0,0.00581394572479078,0.0397609064032238,-0.0311843256194027,0.194250902633982,20000,5
F13A01,Hispanic,AfAm,cousins,0,0.0105796642679752,0.0371482604074864,-0.0295906759706063,0.0706443495265223,20000,5
FESFPS,Hispanic,AfAm,cousins,0,0.00771916239633101,0.0338000098650703,-0.00753182588657806,0.040650105729065,20000,5
FGA,Hispanic,AfAm,cousins,0,0.00462941492066996,0.0460368366936089,-0.0295201588162336,0.0704776585257484,20000,5
LPL,Hispanic,AfAm,cousins,0,0.00655826213987425,0.0267261434640939,-0.0310171768312236,0.0449827447913858,20000,5
Penta_C,Hispanic,AfAm,cousins,0,0.00242829695689559,0.0225410835847972,-0.0181380099567677,0.0295309046321887,20000,5
Penta_D,Hispanic,AfAm,cousins,0,0.015389045568088,0.0530151411878526,-0.0112078360497266,0.0945826642833058,20000,5
Penta_E,Hispanic,AfAm,cousins,0,0.0119771063957859,0.0569195258198905,-0.0124388088600598,0.0936240365608288,20000,5
SE33,Hispanic,AfAm,cousins,0,0.010010427961748,0.0617314210669055,-0.06843410095378,0.20355941836245,20000,5
TH01,Hispanic,AfAm,cousins,0,0.0111895308505227,0.0370133279990878,-0.0657572391051643,0.117637400134911,20000,5
vWA,Hispanic,AfAm,cousins,0,0.00115026128849293,0.0149974788659374,-0.0219199325685585,0.0186919558982298,20000,5
F13B,Hispanic,AfAm,full_siblings,0.183799272839325,0.193706720799893,0.320368830519116,-0.39261658483493,0.854470398723966,20000,1
D22S1045,Hispanic,AfAm,full_siblings,0.171929416675772,0.0951389742077863,0.224038641678683,-0.409934768763229,0.414461649925538,20000,2
Penta_D,Hispanic,AfAm,full_siblings,0.129134851201909,0.105461115111055,0.226348681466274,-0.675689365058406,0.525745871756236,20000,3
F13A01,Hispanic,AfAm,full_siblings,0.0922545770669482,0.0707790188295514,0.180164706817561,-0.312118967829594,0.365263069125796,20000,4
D2S1338,Hispanic,AfAm,full_siblings,0.0789086311652181,0.0584178719372101,0.175428685865482,-0.387599879130737,0.376061496048916,20000,5
LPL,Hispanic,AfAm,full_siblings,0.0782679029519981,0.0418659825255753,0.147435196966141,-0.38822897940477,0.267148296560038,20000,6
FESFPS,Hispanic,AfAm,full_siblings,0.0690440781859035,0.0498621439349615,0.15702705766622,-0.0965261142751559,0.319519950187164,20000,7
TPOX,Hispanic,AfAm,full_siblings,0.0650305146918155,0.0740382124804813,0.21872336256607,-0.281809618714909,0.63736095565989,20000,8
Penta_E,Hispanic,AfAm,full_siblings,0.0599722951344937,0.0774434086309364,0.215799710770957,-0.452026533491269,0.533891855678285,20000,9
D10S1248,Hispanic,AfAm,full_siblings,0.0503521852494948,0.0278934011103931,0.114122087210743,-0.42212270613205,0.135910687811733,20000,10
CSF1PO,Hispanic,AfAm,full_siblings,0.0405255862728389,0.0269117191922609,0.113148303994328,-0.215641666101368,0.155621844003728,20000,11
Penta_C,Hispanic,AfAm,full_siblings,0.0293795661870703,0.0169028384165293,0.0948776184253285,-0.171622380267381,0.144700993824676,20000,12
vWA,Hispanic,AfAm,full_siblings,0.0126574347728659,0.0097086530604334,0.062039395831557,-0.105998534032518,0.110703276022373,20000,13
D21S11,Hispanic,AfAm,full_siblings,0.00514827780433746,0.0713322272738897,0.196286360808558,-0.348394756471545,0.453513970468752,20000,14
D12S391,Hispanic,AfAm,full_siblings,0,0.0545093010006556,0.197243436063286,-0.304387925345213,0.500980395219598,20000,15
D13S317,Hispanic,AfAm,full_siblings,0,0.130932987880665,0.343057683044805,-0.296075796399548,1.04423813347824,20000,15
D16S539,Hispanic,AfAm,full_siblings,0,0.0123885124830849,0.0904508052464432,-0.20039966304061,0.198708937044158,20000,15
D18S51,Hispanic,AfAm,full_siblings,0,0.0726035541361089,0.247371953184194,-0.330263720859985,0.656713596677592,20000,15
D19S433,Hispanic,AfAm,full_siblings,0,0.0601772009364488,0.20358172019279,-0.400724158763524,0.410593866383399,20000,15
D1S1656,Hispanic,AfAm,full_siblings,0,0.0694432111335284,0.220649371245481,-0.292462142288884,0.563391158425011,20000,15
D2S441,Hispanic,AfAm,full_siblings,0,0.137177846211293,0.318369744154227,-0.531729089663489,1.01668735358481,20000,15
D3S1358,Hispanic,AfAm,full_siblings,0,0.0170361725587573,0.110706939078642,-0.100089987298211,0.315488137401073,20000,15
D5S818,Hispanic,AfAm,full_siblings,0,0.0691559186920285,0.238396471218217,-0.289346403073718,1.02102327703493,20000,15
D6S1043,Hispanic,AfAm,full_siblings,0,0.0758755405097962,0.322738658121158,-0.321601785058004,1.4280841503949,20000,15
D7S820,Hispanic,AfAm,full_siblings,0,0.0326475956423742,0.143971886321677,-0.257149242754645,0.373871063680587,20000,15
D8S1179,Hispanic,AfAm,full_siblings,0,0.0291048828846569,0.156241889517362,-0.214135219176387,0.456714797369767,20000,15
FGA,Hispanic,AfAm,full_siblings,0,0.0360124493181879,0.157544836128278,-0.135986285580528,0.351808776231085,20000,15
SE33,Hispanic,AfAm,full_siblings,0,0.0575940620223688,0.219115089967956,-0.364671263791376,0.621172069320358,20000,15
TH01,Hispanic,AfAm,full_siblings,0,0.0611087989583555,0.198783800278833,-0.292690268155091,0.518756093070957,20000,15
D22S1045,Hispanic,AfAm,half_siblings,0.0991710474985287,0.0513822123578008,0.136438635894082,-0.325455894964963,0.172126310966116,20000,1
LPL,Hispanic,AfAm,half_siblings,0.0519083389014115,0.0231166565794538,0.0891618276722344,-0.148708478285086,0.155622863032544,20000,2
TPOX,Hispanic,AfAm,half_siblings,0.0446298650287372,0.0387638907778445,0.139519618867953,-0.207755283612254,0.487518458319437,20000,3
D10S1248,Hispanic,AfAm,half_siblings,0.0218453331552621,0.0141598525422018,0.0714336625564305,-0.0825155770664401,0.055057513638639,20000,4
CSF1PO,Hispanic,AfAm,half_siblings,0.0197095568990177,0.0148060926605867,0.0696624471694817,-0.0182248201061995,0.0851512351510886,20000,5
F13A01,Hispanic,AfAm,half_siblings,0.00385404878202533,0.0362294280175773,0.114690335546667,-0.15866210885905,0.194546821407696,20000,6
F13B,Hispanic,AfAm,half_siblings,0.00371214727260366,0.11035247326534,0.192340544616942,-0.259400850873722,0.427235199361982,20000,7
Penta_D,Hispanic,AfAm,half_siblings,0.00187182529939456,0.0546837837210284,0.146935693335287,-0.0476800149294333,0.384686367833432,20000,8
vWA,Hispanic,AfAm,half_siblings,0.000404747915504322,0.00434278175831736,0.0397076680613804,-0.0827698323302973,0.0616966916621214,20000,9
D12S391,Hispanic,AfAm,half_siblings,0,0.0286567552002777,0.125803068173874,-0.233278211397138,0.249999133507761,20000,10
D13S317,Hispanic,AfAm,half_siblings,0,0.0788260658473372,0.228468738239986,-0.153412885396062,0.535364456828398,20000,10
D16S539,Hispanic,AfAm,half_siblings,0,0.00723094763084697,0.0547265771386501,-0.0880561398572266,0.0895242339642849,20000,10
D18S51,Hispanic,AfAm,half_siblings,0,0.0419253458434061,0.162162354857279,-0.25781636661413,0.369610370816274,20000,10
D19S433,Hispanic,AfAm,half_siblings,0,0.032052199358086,0.133175574085487,-0.23948360491421,0.187486536533096,20000,10
D1S1656,Hispanic,AfAm,half_siblings,0,0.0372422050763792,0.141976483532602,-0.235158100110839,0.351215134764077,20000,10
D21S11,Hispanic,AfAm,half_siblings,0,0.0384193514864108,0.123374719095172,-0.24049566980097,0.252584728266944,20000,10
D2S1338,Hispanic,AfAm,half_siblings,0,0.0305390670784243,0.110520646476017,-0.279886217738876,0.225290996027374,20000,10
D2S441,Hispanic,AfAm,half_siblings,0,0.0852640030808882,0.203351205439595,-0.230517185938734,0.443432026459018,20000,10
D3S1358,Hispanic,AfAm,half_siblings,0,0.00957251045717773,0.0724176396505596,-0.0471657425755295,0.249070013456206,20000,10
D5S818,Hispanic,AfAm,half_siblings,0,0.0347431751246043,0.154136271297033,-0.194462949126726,0.185738599392543,20000,10
D6S1043,Hispanic,AfAm,half_siblings,0,0.0457560980458645,0.233704236113372,-0.188092537221774,0.704261249752665,20000,10
D7S820,Hispanic,AfAm,half_siblings,0,0.0181496963129031,0.0899938916769698,-0.165740038707978,0.199439183396448,20000,10
D8S1179,Hispanic,AfAm,half_siblings,0,0.0160656422148536,0.105565518664759,-0.127427967979196,0.395019595913187,20000,10
FESFPS,Hispanic,AfAm,half_siblings,0,0.0269150022946668,0.0995182575688095,-0.030905895010732,0.185451416233502,20000,10
FGA,Hispanic,AfAm,half_siblings,0,0.017140517788792,0.103107055563012,-0.0937392855067281,0.246926118360398,20000,10
Penta_C,Hispanic,AfAm,half_siblings,0,0.00880420558701263,0.0616361693969041,-0.153185639690006,0.0793107444528897,20000,10
Penta_E,Hispanic,AfAm,half_siblings,0,0.0409925471847225,0.143624313583633,-0.339886200789479,0.413867568934467,20000,10
SE33,Hispanic,AfAm,half_siblings,0,0.0328874065369041,0.153013759313024,-0.236989122282103,0.372492886459555,20000,10
TH01,Hispanic,AfAm,half_siblings,0,0.0347252094142172,0.119614913225912,-0.216162379470283,0.273753754050103,20000,10
F13B,Hispanic,AfAm,parent_child,0.236365055505221,0.174146022240438,0.328893974535266,-0.477462722067696,0.532601776392778,20000,1
D22S1045,Hispanic,AfAm,parent_child,0.228781713598968,0.0878954837174201,0.239817562132123,-0.449218414207925,0.261326751644172,20000,2
Penta_D,Hispanic,AfAm,parent_child,0.159165254767262,0.105654118183178,0.222768070135063,-0.752030966507251,0.451023262284014,20000,3
LPL,Hispanic,AfAm,parent_child,0.14247199302997,0.0412819388050355,0.159925333188648,-0.487245907894906,0.204823030971436,20000,4
F13A01,Hispanic,AfAm,parent_child,0.119221941757853,0.0646447132658662,0.19511995434991,-0.316007151633634,0.256950457990022,20000,5
D12S391,Hispanic,AfAm,parent_child,0.106182735948298,0.0510776184488646,0.202597401309609,-0.339488247483157,0.446522465622214,20000,6
TPOX,Hispanic,AfAm,parent_child,0.0889256932951991,0.0744365676038696,0.215576103927934,-0.320556588458505,0.5947659509476,20000,7
D2S1338,Hispanic,AfAm,parent_child,0.0880070047505997,0.0549731650521039,0.181227418911108,-0.380649986354682,0.278499701803883,20000,8
Penta_E,Hispanic,AfAm,parent_child,0.0739639273671273,0.0743768194638727,0.219111294380213,-0.479863954272304,0.46214409875001,20000,9
Penta_C,Hispanic,AfAm,parent_child,0.073158932730899,0.0177846502339886,0.0995268644485679,-0.178833958608322,0.110421394849842,20000,10
D10S1248,Hispanic,AfAm,parent_child,0.0550607106381025,0.0293249292023047,0.117530713579658,-0.487245907894906,0.0887722815687098,20000,11
D1S1656,Hispanic,AfAm,parent_child,0.0546587721717431,0.0652467147162103,0.228222257548418,-0.344035875233877,0.474733226058032,20000,12
CSF1PO,Hispanic,AfAm,parent_child,0.0512391129136069,0.0301064576791442,0.109551582148541,-0.228856975914732,0.103736000001212,20000,13
FESFPS,Hispanic,AfAm,parent_child,0.0252419578427158,0.0522466434439752,0.157068500914405,-0.0833936406810409,0.228060892716642,20000,14
vWA,Hispanic,AfAm,parent_child,0.0187462162811008,0.00891208411044575,0.0683435372297674,-0.123648279863498,0.0819328570384046,20000,15
D21S11,Hispanic,AfAm,parent_child,0.00621214310028706,0.0670988618088782,0.208337355968048,-0.432512720705072,0.316016063071773,20000,16
FGA,Hispanic,AfAm,parent_child,0.000817111213578303,0.0362398338596171,0.157889405443868,-0.147469030468399,0.279213415164023,20000,17
D13S317,Hispanic,AfAm,parent_child,0,0.117476089372467,0.349564200646804,-0.249928951256356,0.691480869758917,20000,18
D16S539,Hispanic,AfAm,parent_child,0,0.0129039938139775,0.0966718961025639,-0.192535829454933,0.132257363063556,20000,18
D18S51,Hispanic,AfAm,parent_child,0,0.0699990206320288,0.250674689134244,-0.328972128798003,0.477384065306745,20000,18
D19S433,Hispanic,AfAm,parent_child,0,0.0600719561307721,0.211127495809598,-0.404480074665152,0.226931387575672,20000,18
D2S441,Hispanic,AfAm,parent_child,0,0.124678132826783,0.325132241207794,-0.661515419019116,0.599083233843544,20000,18
D3S1358,Hispanic,AfAm,parent_child,0,0.0141104689149126,0.113957868976569,-0.0630758623452309,0.333477489622465,20000,18
D5S818,Hispanic,AfAm,parent_child,0,0.0587968406796954,0.237761320331221,-0.316007151633634,1.02624458075814,20000,18
D6S1043,Hispanic,AfAm,parent_child,0,0.0758873210048001,0.321438066704393,-0.352990717886803,1.46214409875001,20000,18
D7S820,Hispanic,AfAm,parent_child,0,0.0302459927738505,0.151113798759264,-0.276135639595944,0.368744072883288,20000,18
D8S1179,Hispanic,AfAm,parent_child,0,0.0284554018785871,0.161469285396198,-0.242309625265933,0.482347484838297,20000,18
SE33,Hispanic,AfAm,parent_child,0,0.0565784979604059,0.218638324259807,-0.303232863597205,0.420599002822751,20000,18
TH01,Hispanic,AfAm,parent_child,0,0.0565115107106316,0.208421850354433,-0.332522239699195,0.354407392249334,20000,18
D22S1045,Hispanic,AfAm,second_cousins,0.0111978060209186,0.00819081454707411,0.0237613122448095,-0.0396535647849593,0.0389658132187876,20000,1
TPOX,Hispanic,AfAm,second_cousins,0.00456647010176735,0.00634625236940032,0.029770497599117,-0.0358203734047266,0.147142440189348,20000,2
D10S1248,Hispanic,AfAm,second_cousins,0.00232005000679609,0.00212168648050151,0.0128134049356394,0,0.00872998738785654,20000,3
F13B,Hispanic,AfAm,second_cousins,0.000366696205289663,0.0185673543660131,0.032201251754737,-0.036628434618334,0.0682422171167123,20000,4
CSF1PO,Hispanic,AfAm,second_cousins,0,0.00202489446500474,0.0120503927329183,-0.00272856069407063,0.00946137119723189,20000,5
D12S391,Hispanic,AfAm,second_cousins,0,0.00487720077347083,0.0287134111924935,-0.0444394486327615,0.0677014283641947,20000,5
D13S317,Hispanic,AfAm,second_cousins,0,0.0158182202270717,0.051879461511543,-0.0242566204884487,0.142938248679102,20000,5
D16S539,Hispanic,AfAm,second_cousins,0,0.0010889976011153,0.00927065961208631,-0.0110002084824557,0.0162688770330407,20000,5
D18S51,Hispanic,AfAm,second_cousins,0,0.00723733654098801,0.0417815863090172,-0.0278281791793054,0.093100498514347,20000,5
D19S433,Hispanic,AfAm,second_cousins,0,0.00499979084959085,0.0307955699378336,-0.0187015016569684,0.0314578620626215,20000,5
D1S1656,Hispanic,AfAm,second_cousins,0,0.006400810087168,0.0273752616258809,-0.0308008254497939,0.0793233921084082,20000,5
D21S11,Hispanic,AfAm,second_cousins,0,0.00600219551756136,0.0236677492723081,-0.0386975612386608,0.0552392179837336,20000,5
D2S1338,Hispanic,AfAm,second_cousins,0,0.00449455940990412,0.0186449918595434,-0.00665088774336175,0.0460203966053297,20000,5
D2S441,Hispanic,AfAm,second_cousins,0,0.0150710304000086,0.0381923020501428,-0.0142863335798317,0.103004729641183,20000,5
D3S1358,Hispanic,AfAm,second_cousins,0,0.00163651983955464,0.0141950626051386,-0.00876817278641321,0.0561282374500171,20000,5
D5S818,Hispanic,AfAm,second_cousins,0,0.00633557364882841,0.048259517431747,-0.0310888860375205,0.0403408576299832,20000,5
D6S1043,Hispanic,AfAm,second_cousins,0,0.00953285033665241,0.0856975708022966,-0.0237605412607082,0.0570247935735389,20000,5
D7S820,Hispanic,AfAm,second_cousins,0,0.00273665155936543,0.0164910660790858,-0.0255158702373973,0.0311002797020966,20000,5
D8S1179,Hispanic,AfAm,second_cousins,0,0.00293885204474663,0.0224202750186568,-0.0161731702991268,0.109802644656672,20000,5
F13A01,Hispanic,AfAm,second_cousins,0,0.00560913831355816,0.0218397054797003,-0.0148001379590641,0.0410892974717896,20000,5
FESFPS,Hispanic,AfAm,second_cousins,0,0.00348615173372144,0.0209435071560856,-0.00404766171831659,0.0221660483615335,20000,5
FGA,Hispanic,AfAm,second_cousins,0,0.00249530692464839,0.0273364901082042,-0.0154352867677638,0.0407363536415848,20000,5
LPL,Hispanic,AfAm,second_cousins,0,0.00338702220064228,0.0152238220356636,-0.0164285757947235,0.0241077108234578,20000,5
Penta_C,Hispanic,AfAm,second_cousins,0,0.00141744300451498,0.0123706129664283,-0.00969675435173678,0.0160827553115291,20000,5
Penta_D,Hispanic,AfAm,second_cousins,0,0.00816275495217238,0.0323304687389856,-0.00577347081975394,0.0560844816231,20000,5
Penta_E,Hispanic,AfAm,second_cousins,0,0.00609140268558682,0.034455312968453,-0.00676679846977897,0.054366557333948,20000,5
SE33,Hispanic,AfAm,second_cousins,0,0.00539211975153473,0.0375778534936016,-0.0252895649734945,0.129394705814401,20000,5
TH01,Hispanic,AfAm,second_cousins,0,0.00555800242494692,0.0195509959688299,-0.0223073573016524,0.0545592798236263,20000,5
vWA,Hispanic,AfAm,second_cousins,0,0.000660156433996926,0.00907655280815847,-0.0113033966520606,0.00823298791497967,20000,5
CSF1PO,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D10S1248,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D12S391,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D13S317,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D16S539,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D18S51,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D19S433,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D1S1656,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D21S11,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D22S1045,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D2S1338,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D2S441,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D3S1358,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D5S818,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D6S1043,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D7S820,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D8S1179,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
F13A01,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
F13B,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
FESFPS,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
FGA,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
LPL,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
Penta_C,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
Penta_D,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
Penta_E,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
SE33,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
TH01,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
TPOX,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
vWA,Hispanic,AfAm,unrelated,0,0,0,0,0,100000,1
D22S1045,Hispanic,Asian,cousins,0.012484558577838,0.0121312507719889,0.0521787750410546,-0.0787668428845953,0.0392863980774875,20000,1
D5S818,Hispanic,Asian,cousins,0.00184889258768473,0.0106325705429053,0.0338971652690582,-0.0722119565484683,0.0470777334140372,20000,2
CSF1PO,Hispanic,Asian,cousins,0,0.00216310016484302,0.0204472575801127,-0.00360911618811111,0.0250434089768986,20000,3
D10S1248,Hispanic,Asian,cousins,0,0.00194049843255582,0.0172019721065088,-0.0132311821966388,0.0251168895825553,20000,3
D12S391,Hispanic,Asian,cousins,0,0.00674467544756329,0.0635239760735235,-0.0298747132756389,0.166941859829383,20000,3
D13S317,Hispanic,Asian,cousins,0,0.0174289456555649,0.128344804062111,-0.0556324091735072,0.0859751919207256,20000,3
D16S539,Hispanic,Asian,cousins,0,0.00931220190740913,0.0431822900464836,-0.0572298798990088,0.0490078783556527,20000,3
D18S51,Hispanic,Asian,cousins,0,0.0114111278303123,0.0597539499162826,-0.0450914364659984,0.180818659017051,20000,3
D19S433,Hispanic,Asian,cousins,0,0.00856640029463391,0.0529044452585387,-0.0382020967942185,0.110223462481709,20000,3
D1S1656,Hispanic,Asian,cousins,0,0.0193267031815207,0.116792785101477,-0.0491469655398004,0.149435757099355,20000,3
D21S11,Hispanic,Asian,cousins,0,0.0106498785212086,0.0758410725928375,-0.0566525643219275,0.165696910488062,20000,3
D2S1338,Hispanic,Asian,cousins,0,0.0100164478239147,0.0472608225215866,-0.0590570089529135,0.129111333783711,20000,3
D2S441,Hispanic,Asian,cousins,0,0.0150479804252059,0.0563672929241439,-0.0125616351197534,0.141376943654924,20000,3
D3S1358,Hispanic,Asian,cousins,0,0.00513044679290373,0.0399675777651462,-0.0136675297283139,0.116107462450928,20000,3
D6S1043,Hispanic,Asian,cousins,0,0.0129911647554486,0.101207520999827,-0.036420601943716,0.0683852724249959,20000,3
D7S820,Hispanic,Asian,cousins,0,0.00235580466150625,0.0227983532462386,-0.0189123023777833,0.104286790558147,20000,3
D8S1179,Hispanic,Asian,cousins,0,0.005566554322182,0.0420033574318583,-0.030710263638751,0.0312031032606441,20000,3
F13A01,Hispanic,Asian,cousins,0,0.117963886574795,0.223883421536974,-0.0534250567167312,0.658871445128018,20000,3
F13B,Hispanic,Asian,cousins,0,0.030963103933538,0.105063333556013,-0.025093153545156,0.407247862449,20000,3
FESFPS,Hispanic,Asian,cousins,0,0.0094520165939419,0.0440767082912668,-0.0327354203613733,0.0736032178464982,20000,3
FGA,Hispanic,Asian,cousins,0,0.00950920955819126,0.0677803639389221,-0.0431403048536134,0.094134958953286,20000,3
LPL,Hispanic,Asian,cousins,0,0.00906734588747111,0.0687386541337356,-0.025547995220729,0.0716822047494197,20000,3
Penta_C,Hispanic,Asian,cousins,0,0.0151414816000297,0.0799733632621145,-0.0414510280123842,0.391358704509315,20000,3
Penta_D,Hispanic,Asian,cousins,0,0.0098600759992065,0.0799816078625329,-0.0231940182101873,0.379426608287875,20000,3
Penta_E,Hispanic,Asian,cousins,0,0.0539381047226492,0.231245640377975,-0.0842073329160683,1.082549831407,20000,3
SE33,Hispanic,Asian,cousins,0,0.0139123258170467,0.0856402329011569,-0.0973534410641113,0.166598105521853,20000,3
TH01,Hispanic,Asian,cousins,0,0.0287282669431598,0.0778626282519453,-0.0612765316114471,0.313526730753984,20000,3
vWA,Hispanic,Asian,cousins,0,0.0254284573538382,0.0901482688998709,-0.0867105745862426,0.340323911550699,20000,3
TPOX,Hispanic,Asian,cousins,-0.00334937898421476,0.00301934561361139,0.031331264410995,-0.0130242044650398,0.119527512583718,20000,29
D5S818,Hispanic,Asian,full_siblings,0.116266197374607,0.0709325678771712,0.186005204762176,-0.482825548161577,0.341117540911443,20000,1
D22S1045,Hispanic,Asian,full_siblings,0.101863459432805,0.0774711651993662,0.212452328958893,-0.405286080567688,0.518873863000439,20000,2
D16S539,Hispanic,Asian,full_siblings,0.0983058854002114,0.0588600957481348,0.190892246179591,-0.330131682372019,0.326819826947624,20000,3
FESFPS,Hispanic,Asian,full_siblings,0.0600511493163327,0.0585752536449433,0.20209018897349,-0.338351074645933,0.363465254070495,20000,4
TH01,Hispanic,Asian,full_siblings,0.0343083770012587,0.141656526850945,0.320908423069597,-0.381500922023369,0.766585491082228,20000,5
D8S1179,Hispanic,Asian,full_siblings,0.0333256858046069,0.0339935936573379,0.154405306525586,-0.34255317771114,0.216013104592057,20000,6
D2S441,Hispanic,Asian,full_siblings,0.0225772727970045,0.0902918409890785,0.238438584956237,-0.620647728805996,0.658310805484392,20000,7
Penta_C,Hispanic,Asian,full_siblings,0.00807355953140243,0.0674422353546202,0.262834731035354,-0.26983122527423,0.798628245613904,20000,8
D10S1248,Hispanic,Asian,full_siblings,0.00601581068551566,0.0115776893313688,0.0881247098952574,-0.280754039689671,0.197626195886678,20000,9
